null_type,realization,rho_per_T,p_per_T,rho_per_gal,p_per_gal,n_shellbearing,n_total,frac_T2,n_T2,frac_T3,n_T3,frac_T4,n_T4,frac_T5,n_T5,frac_T6,n_T6,frac_T7,n_T7,frac_T8,n_T8,frac_T9,n_T9
scramble,0,-0.4047619047619048,0.3198886412288164,-0.23714913769247184,0.01639900397852212,33,102,0.8888888888888888,9,0.2727272727272727,11,0.29411764705882354,17,0.3076923076923077,13,0.3125,16,0.21428571428571427,14,0.3333333333333333,6,0.1875,16
scramble,1,-0.19047619047619052,0.6514014957024813,-0.09611802905534689,0.3365482133613303,31,102,0.7777777777777778,9,0.0,11,0.29411764705882354,17,0.23076923076923078,13,0.4375,16,0.21428571428571427,14,0.6666666666666666,6,0.125,16
scramble,2,0.023809523809523815,0.9553740118158806,-0.09755825377586785,0.32932412959454754,28,102,0.7777777777777778,9,0.09090909090909091,11,0.29411764705882354,17,0.15384615384615385,13,0.125,16,0.35714285714285715,14,0.3333333333333333,6,0.25,16
scramble,3,-0.05988131309566295,0.8879906501125184,-0.09485965507698874,0.34294167715780416,33,102,0.7777777777777778,9,0.09090909090909091,11,0.29411764705882354,17,0.38461538461538464,13,0.3125,16,0.21428571428571427,14,0.3333333333333333,6,0.3125,16
scramble,4,-0.5389318178609664,0.16811803527951483,-0.24127371003298942,0.01456901759277646,30,102,0.7777777777777778,9,0.2727272727272727,11,0.29411764705882354,17,0.38461538461538464,13,0.1875,16,0.14285714285714285,14,0.3333333333333333,6,0.1875,16
scramble,5,-0.1666666666666667,0.6932388117283949,-0.16343158034344696,0.10073708177330497,30,102,0.7777777777777778,9,0.09090909090909091,11,0.29411764705882354,17,0.3076923076923077,13,0.3125,16,0.21428571428571427,14,0.5,6,0.125,16
scramble,6,-0.14285714285714288,0.7357648598798119,-0.10348326008398771,0.30065452477898086,33,102,0.7777777777777778,9,0.0,11,0.35294117647058826,17,0.38461538461538464,13,0.375,16,0.14285714285714285,14,0.5,6,0.25,16
scramble,7,0.023809523809523815,0.9553740118158806,-0.11556486159169432,0.24741809982875812,32,102,0.7777777777777778,9,0.18181818181818182,11,0.23529411764705882,17,0.3076923076923077,13,0.3125,16,0.2857142857142857,14,0.3333333333333333,6,0.25,16
scramble,8,-0.15569141404872364,0.7127617079991629,-0.16292114682674538,0.10181973691396155,39,102,0.8888888888888888,9,0.18181818181818182,11,0.4117647058823529,17,0.46153846153846156,13,0.3125,16,0.21428571428571427,14,0.5,6,0.3125,16
scramble,9,-0.28571428571428575,0.49272624501695705,-0.1126666832445672,0.25955312788020124,32,102,0.7777777777777778,9,0.0,11,0.29411764705882354,17,0.5384615384615384,13,0.1875,16,0.35714285714285715,14,0.16666666666666666,6,0.25,16
scramble,10,-0.28571428571428575,0.49272624501695705,-0.23795342961969135,0.016027304370777193,30,102,0.8888888888888888,9,0.18181818181818182,11,0.29411764705882354,17,0.3076923076923077,13,0.25,16,0.14285714285714285,14,0.3333333333333333,6,0.1875,16
scramble,11,-0.30952380952380953,0.4556448907375821,-0.10772465340922463,0.2811691491741792,30,102,0.6666666666666666,9,0.09090909090909091,11,0.35294117647058826,17,0.23076923076923078,13,0.3125,16,0.2857142857142857,14,0.16666666666666666,6,0.25,16
scramble,12,-0.261904761904762,0.5309228615658009,-0.171034832638813,0.08565677592601621,33,102,0.7777777777777778,9,0.09090909090909091,11,0.4117647058823529,17,0.38461538461538464,13,0.25,16,0.21428571428571427,14,0.5,6,0.1875,16
scramble,13,-0.14285714285714288,0.7357648598798119,-0.16881888872015538,0.08985347956063507,32,102,0.8888888888888888,9,0.18181818181818182,11,0.29411764705882354,17,0.23076923076923078,13,0.3125,16,0.14285714285714285,14,0.5,6,0.25,16
scramble,14,-0.19047619047619052,0.6514014957024813,-0.15613947815974077,0.11708558311891604,29,102,0.7777777777777778,9,0.2727272727272727,11,0.17647058823529413,17,0.3076923076923077,13,0.1875,16,0.21428571428571427,14,0.3333333333333333,6,0.25,16
scramble,15,-0.28571428571428575,0.49272624501695705,-0.1356083650742607,0.17415145614256491,35,102,0.7777777777777778,9,0.18181818181818182,11,0.35294117647058826,17,0.3076923076923077,13,0.4375,16,0.14285714285714285,14,0.3333333333333333,6,0.3125,16
scramble,16,-0.19047619047619052,0.6514014957024813,-0.15459287562894194,0.12080313316522859,31,102,0.7777777777777778,9,0.18181818181818182,11,0.35294117647058826,17,0.15384615384615385,13,0.3125,16,0.21428571428571427,14,0.3333333333333333,6,0.25,16
scramble,17,-0.15569141404872364,0.7127617079991629,-0.20481061891622562,0.03892901213996158,33,102,0.8888888888888888,9,0.18181818181818182,11,0.4117647058823529,17,0.23076923076923078,13,0.25,16,0.14285714285714285,14,0.5,6,0.25,16
scramble,18,-0.30952380952380953,0.4556448907375821,-0.12974106583516407,0.1937133439923525,31,102,0.6666666666666666,9,0.2727272727272727,11,0.23529411764705882,17,0.3076923076923077,13,0.25,16,0.35714285714285715,14,0.3333333333333333,6,0.1875,16
scramble,19,0.09523809523809526,0.8225054302036114,-0.10505896508335848,0.293314596761169,32,102,0.7777777777777778,9,0.18181818181818182,11,0.23529411764705882,17,0.23076923076923078,13,0.375,16,0.2857142857142857,14,0.3333333333333333,6,0.25,16
permute,0,-0.16868694244915797,0.689660806707391,0.0704507211760091,0.4816674307149537,91,102,1.0,9,0.6363636363636364,11,0.8823529411764706,17,1.0,13,0.9375,16,0.8571428571428571,14,0.8333333333333334,6,0.9375,16
permute,1,0.4285714285714286,0.2894032248467902,0.1567663472550403,0.11560422811606544,89,102,0.8888888888888888,9,0.7272727272727273,11,0.8235294117647058,17,0.8461538461538461,13,0.9375,16,0.8571428571428571,14,0.8333333333333334,6,1.0,16
permute,2,0.2515015150017844,0.5479426035598266,0.15824315833380503,0.11217175703896322,91,102,1.0,9,0.7272727272727273,11,0.7647058823529411,17,0.9230769230769231,13,0.9375,16,0.9285714285714286,14,0.8333333333333334,6,1.0,16
permute,3,0.025367314471592056,0.9524566862805868,0.13630890738390883,0.17191662380539144,93,102,1.0,9,0.6363636363636364,11,0.8823529411764706,17,1.0,13,1.0,16,0.8571428571428571,14,0.8333333333333334,6,1.0,16
permute,4,0.36782605983808475,0.370007988333033,0.20478541541733422,0.03895358798190266,95,102,1.0,9,0.6363636363636364,11,0.9411764705882353,17,0.9230769230769231,13,1.0,16,0.9285714285714286,14,1.0,6,1.0,16
permute,5,0.31716752370827334,0.4439892416323509,0.1724604002118151,0.08304045414655818,93,102,1.0,9,0.7272727272727273,11,0.8235294117647058,17,0.9230769230769231,13,0.9375,16,1.0,14,0.8333333333333334,6,1.0,16
permute,6,0.469295317724453,0.24073100627140573,0.18616855947030383,0.06100612517448095,95,102,1.0,9,0.7272727272727273,11,0.8823529411764706,17,0.9230769230769231,13,1.0,16,0.9285714285714286,14,1.0,6,1.0,16
permute,7,0.13173888881045848,0.7558326362593347,0.04352671994086257,0.664007843515869,92,102,0.8888888888888888,9,0.8181818181818182,11,0.8823529411764706,17,1.0,13,0.9375,16,0.8571428571428571,14,0.8333333333333334,6,0.9375,16
permute,8,0.29277002188455997,0.4816178143121545,0.10845447848371875,0.2779034013640624,93,102,1.0,9,0.9090909090909091,11,0.7058823529411765,17,0.9230769230769231,13,1.0,16,0.9285714285714286,14,1.0,6,0.9375,16
permute,9,0.5628843430992317,0.1463315326055508,0.23036083824936787,0.01984441368265205,89,102,0.8888888888888888,9,0.6363636363636364,11,0.8235294117647058,17,0.7692307692307693,13,1.0,16,0.9285714285714286,14,0.8333333333333334,6,1.0,16
permute,10,0.26837252006084666,0.5204409776823381,0.17297631560914212,0.08210947015027294,92,102,1.0,9,0.7272727272727273,11,0.7647058823529411,17,0.9230769230769231,13,1.0,16,0.9285714285714286,14,0.8333333333333334,6,1.0,16
permute,11,0.3353353533357125,0.416791590964274,0.11770788454236782,0.23870050416554506,87,102,0.8888888888888888,9,0.7272727272727273,11,0.7058823529411765,17,0.9230769230769231,13,1.0,16,0.7857142857142857,14,1.0,6,0.875,16
permute,12,0.16868694244915797,0.689660806707391,0.1354821561077098,0.17455634264891046,91,102,1.0,9,0.7272727272727273,11,0.7647058823529411,17,0.9230769230769231,13,0.9375,16,1.0,14,0.8333333333333334,6,0.9375,16
permute,13,0.790433332862751,0.019544537274857807,0.15349568266274952,0.12349513516465445,93,102,0.8888888888888888,9,0.8181818181818182,11,0.8235294117647058,17,0.9230769230769231,13,1.0,16,0.9285714285714286,14,1.0,6,0.9375,16
permute,14,0.3424587453664927,0.40632711209188,0.24061630924729263,0.014848240872454418,91,102,1.0,9,0.5454545454545454,11,0.8235294117647058,17,0.8461538461538461,13,1.0,16,1.0,14,1.0,6,0.9375,16
permute,15,0.46355253465055324,0.24732326280728612,0.14880830379232438,0.13551782291813635,94,102,1.0,9,0.8181818181818182,11,0.8235294117647058,17,0.9230769230769231,13,0.9375,16,0.9285714285714286,14,1.0,6,1.0,16
permute,16,0.46355253465055324,0.24732326280728612,0.20124041946684507,0.04254197962528874,92,102,1.0,9,0.7272727272727273,11,0.7647058823529411,17,0.9230769230769231,13,0.9375,16,0.9285714285714286,14,1.0,6,1.0,16
permute,17,0.6506496351610379,0.08061471293837594,0.11567032017470592,0.24698403630699803,94,102,0.8888888888888888,9,0.8181818181818182,11,0.8823529411764706,17,1.0,13,0.9375,16,0.9285714285714286,14,1.0,6,0.9375,16
permute,18,0.5455447255899809,0.16193822846628414,0.2453435658733647,0.012939798991215754,95,102,1.0,9,0.7272727272727273,11,0.8235294117647058,17,0.9230769230769231,13,1.0,16,1.0,14,1.0,6,1.0,16
permute,19,0.790433332862751,0.019544537274857807,0.24951556878213807,0.011436767924061364,89,102,0.8888888888888888,9,0.6363636363636364,11,0.7058823529411765,17,0.9230769230769231,13,1.0,16,0.9285714285714286,14,1.0,6,0.9375,16
